relpath,filename,class_label,split_hint,width,height,channels,mode,image_format,file_size_bytes,content_hash,is_valid,error
cold_shut/cold_shut_00070.jpg,cold_shut_00070.jpg,cold_shut,none,512,512,3,RGB,JPEG,315201,a8ea0e54462d79768a6abf45ef5f115b,True,
cold_shut/cold_shut_00071.jpg,cold_shut_00071.jpg,cold_shut,none,512,512,3,RGB,JPEG,155746,9777984165f6a4939d0d5c5278c6e700,True,
cold_shut/cold_shut_00072.jpg,cold_shut_00072.jpg,cold_shut,none,512,512,3,RGB,JPEG,70146,8eaf5937c06d1243eeb3ec1ce5912f40,True,
cold_shut/cold_shut_00073.jpg,cold_shut_00073.jpg,cold_shut,none,512,512,3,RGB,JPEG,52544,f4882b1d350c9efed1ba3232f01ea322,True,
cold_shut/cold_shut_00074.jpg,cold_shut_00074.jpg,cold_shut,none,512,512,3,RGB,JPEG,49801,897cb518f1c7f88d4ef6f3fd123f8424,True,
cold_shut/cold_shut_00075.jpg,cold_shut_00075.jpg,cold_shut,none,512,512,3,RGB,JPEG,60359,a640be06b0bbf3e9c164a5017e38cf84,True,
cold_shut/cold_shut_00076.jpg,cold_shut_00076.jpg,cold_shut,none,512,512,3,RGB,JPEG,123941,1ae2724b62f4065430cc61919ba6a819,True,
cold_shut/cold_shut_00077.jpg,cold_shut_00077.jpg,cold_shut,none,512,512,3,RGB,JPEG,86608,9857064de7d8b04048b8fb137ffd326e,True,
cold_shut/cold_shut_00078.jpg,cold_shut_00078.jpg,cold_shut,none,512,512,3,RGB,JPEG,52309,8b9bbe7add8213fb879f0748784e7241,True,
cold_shut/cold_shut_00079.jpg,cold_shut_00079.jpg,cold_shut,none,512,512,3,RGB,JPEG,61941,e852fda94b49ef113457c0e36c5f219a,True,
cold_shut/cold_shut_00080.jpg,cold_shut_00080.jpg,cold_shut,none,512,512,3,RGB,JPEG,81989,e9f34b4eeb521863785c1a7ba9a56d9a,True,
cold_shut/cold_shut_00081.jpg,cold_shut_00081.jpg,cold_shut,none,512,512,3,RGB,JPEG,83746,36d97b76a8d097000a6239c2034871d9,True,
cold_shut/cold_shut_00082.jpg,cold_shut_00082.jpg,cold_shut,none,512,512,3,RGB,JPEG,98281,1272b41914c09031d9a28198ba205e48,True,
cold_shut/cold_shut_00083.jpg,cold_shut_00083.jpg,cold_shut,none,512,512,3,RGB,JPEG,64920,7874c2737cf181fd29447552a273b7ec,True,
cold_shut/cold_shut_00084.jpg,cold_shut_00084.jpg,cold_shut,none,512,512,3,RGB,JPEG,92137,5a46e9d9df2ae1cb404f5922c8f04191,True,
cold_shut/cold_shut_00085.jpg,cold_shut_00085.jpg,cold_shut,none,512,512,3,RGB,JPEG,47018,ebef7ec041ec648d1f4a8be12fb1391a,True,
cold_shut/cold_shut_00086.jpg,cold_shut_00086.jpg,cold_shut,none,512,512,3,RGB,JPEG,293792,0ae034eaa0497f9857c16486c549d5bd,True,
cold_shut/cold_shut_00087.jpg,cold_shut_00087.jpg,cold_shut,none,512,512,3,RGB,JPEG,347532,f81335be824f7252ac6988062bc7d1d6,True,
cold_shut/cold_shut_00088.jpg,cold_shut_00088.jpg,cold_shut,none,512,512,3,RGB,JPEG,66627,f98b536997eb40b2d85fe8662aaf5a57,True,
cold_shut/cold_shut_00089.jpg,cold_shut_00089.jpg,cold_shut,none,512,512,3,RGB,JPEG,41180,92d94cada729a9b6d66dde9e6fe71706,True,
cold_shut/cold_shut_00090.jpg,cold_shut_00090.jpg,cold_shut,none,512,512,3,RGB,JPEG,255791,4918c7894de0570cbf0bf64b5ad297a4,True,
cold_shut/cold_shut_00091.jpg,cold_shut_00091.jpg,cold_shut,none,512,512,3,RGB,JPEG,109205,17a18e056ee28ba451faf69cea32335b,True,
cold_shut/cold_shut_00092.jpg,cold_shut_00092.jpg,cold_shut,none,512,512,3,RGB,JPEG,49148,9a78b3a8febcc679f526fa84126cc189,True,
cold_shut/cold_shut_00093.jpg,cold_shut_00093.jpg,cold_shut,none,512,512,3,RGB,JPEG,40712,ef3d95cc91087b86f299d0517893b6ed,True,
cold_shut/cold_shut_00094.jpg,cold_shut_00094.jpg,cold_shut,none,512,512,3,RGB,JPEG,62727,47a0450f0ecfac454c588de85cd5550d,True,
cold_shut/cold_shut_00095.jpg,cold_shut_00095.jpg,cold_shut,none,512,512,3,RGB,JPEG,66199,a8b68f56ba69f1378a9653d21d026ade,True,
cold_shut/cold_shut_00096.jpg,cold_shut_00096.jpg,cold_shut,none,512,512,3,RGB,JPEG,56882,1e7c6a397eba6dbb195551ce08bfe541,True,
cold_shut/cold_shut_00097.jpg,cold_shut_00097.jpg,cold_shut,none,512,512,3,RGB,JPEG,49731,6a9c51a03add1fe1ba3fa293a9d7bd81,True,
cold_shut/cold_shut_00098.jpg,cold_shut_00098.jpg,cold_shut,none,512,512,3,RGB,JPEG,264637,c61a62559647884f1b60644eda32836d,True,
cold_shut/cold_shut_00099.jpg,cold_shut_00099.jpg,cold_shut,none,512,512,3,RGB,JPEG,54560,4a2cfcf38de95de02cc4bff62d79fbc8,True,
crack/crack_00000.jpg,crack_00000.jpg,crack,none,512,512,3,RGB,JPEG,50923,3d571b6bf380356b95ec93d5ba4d636b,True,
crack/crack_00001.jpg,crack_00001.jpg,crack,none,512,512,3,RGB,JPEG,87373,343aa7d054c72a0f8674e818fdb4c02d,True,
crack/crack_00002.jpg,crack_00002.jpg,crack,none,512,512,3,RGB,JPEG,62134,af31a76b058c5939ce25349856f0e470,True,
crack/crack_00003.jpg,crack_00003.jpg,crack,none,512,512,3,RGB,JPEG,50684,88cf9b6abdbf4ba2f2a88657a9e42510,True,
crack/crack_00004.jpg,crack_00004.jpg,crack,none,512,512,3,RGB,JPEG,71917,711fe7ff08a29011a51de8891f1515c8,True,
crack/crack_00005.jpg,crack_00005.jpg,crack,none,512,512,3,RGB,JPEG,49489,77958039ff32049ba2a9d62e17b3a707,True,
crack/crack_00006.jpg,crack_00006.jpg,crack,none,512,512,3,RGB,JPEG,62076,2e3c0da4eadd6f4207cfed38acd75444,True,
crack/crack_00007.jpg,crack_00007.jpg,crack,none,512,512,3,RGB,JPEG,144184,fb11107c1ac4a17822e7bb37e13abc93,True,
crack/crack_00008.jpg,crack_00008.jpg,crack,none,512,512,3,RGB,JPEG,50106,c327ca3a0c57c610a68322202f097598,True,
crack/crack_00009.jpg,crack_00009.jpg,crack,none,512,512,3,RGB,JPEG,58263,ceae1e81b40a1e2b5e155e6142255cfa,True,
crack/crack_00010.jpg,crack_00010.jpg,crack,none,512,512,3,RGB,JPEG,58619,98a76533f3cc694d2109a3cc445e7023,True,
crack/crack_00011.jpg,crack_00011.jpg,crack,none,512,512,3,RGB,JPEG,54283,f075c14b47142d619bc5a792ae015c78,True,
crack/crack_00012.jpg,crack_00012.jpg,crack,none,512,512,3,RGB,JPEG,87271,a4dcfd6c4749e345f44f0161ec386432,True,
crack/crack_00013.jpg,crack_00013.jpg,crack,none,512,512,3,RGB,JPEG,61934,b1f78ae132f357671bcd7b846ce3e467,True,
crack/crack_00014.jpg,crack_00014.jpg,crack,none,512,512,3,RGB,JPEG,52576,f83fb22c58ac93ee32d610db956107fc,True,
crack/crack_00015.jpg,crack_00015.jpg,crack,none,512,512,3,RGB,JPEG,48943,cdca6f84a3360a501fe8a55f27bce6d2,True,
crack/crack_00016.jpg,crack_00016.jpg,crack,none,512,512,3,RGB,JPEG,49035,a33a705643139e5100e395e87dd0180e,True,
crack/crack_00017.jpg,crack_00017.jpg,crack,none,512,512,3,RGB,JPEG,53726,dce06e11f7da27aad0b721586b6a9789,True,
crack/crack_00018.jpg,crack_00018.jpg,crack,none,512,512,3,RGB,JPEG,67830,6539ed61fda7735d8f88912a7faabda2,True,
crack/crack_00019.jpg,crack_00019.jpg,crack,none,512,512,3,RGB,JPEG,80643,a2767bcdd922f5641923ad7286efb5ad,True,
crack/crack_00020.jpg,crack_00020.jpg,crack,none,512,512,3,RGB,JPEG,44766,21012273dae48f9fee8ff0b4a0f7c4c6,True,
crack/crack_00021.jpg,crack_00021.jpg,crack,none,512,512,3,RGB,JPEG,43156,9aebf7089774293ee3500259444a0cf7,True,
crack/crack_00022.jpg,crack_00022.jpg,crack,none,512,512,3,RGB,JPEG,55380,44c76e0a5953d3088385447756b91b4b,True,
crack/crack_00023.jpg,crack_00023.jpg,crack,none,512,512,3,RGB,JPEG,78203,fcdcda911148925b7b89e1e78829c30d,True,
crack/crack_00024.jpg,crack_00024.jpg,crack,none,512,512,3,RGB,JPEG,44068,089aa0780c6a813ba5afcbd6b7af8297,True,
crack/crack_00025.jpg,crack_00025.jpg,crack,none,512,512,3,RGB,JPEG,52610,b763cda5afc1e1c40a0c935e6997fd08,True,
crack/crack_00026.jpg,crack_00026.jpg,crack,none,512,512,3,RGB,JPEG,58811,10d6eb7c2daeceb0cf13b5f11252677e,True,
crack/crack_00027.jpg,crack_00027.jpg,crack,none,512,512,3,RGB,JPEG,72816,a7d9bad7a6ed8f8008c43b5329d42642,True,
crack/crack_00028.jpg,crack_00028.jpg,crack,none,512,512,3,RGB,JPEG,49346,17147a934c385463e4b311ab65cc673e,True,
crack/crack_00029.jpg,crack_00029.jpg,crack,none,512,512,3,RGB,JPEG,43365,e4c701081f2d80ef1a26dac6bc740f8c,True,
crack/crack_00030.jpg,crack_00030.jpg,crack,none,512,512,3,RGB,JPEG,44281,a9e7aa0881f5b52e572957a3682fcd09,True,
crack/crack_00031.jpg,crack_00031.jpg,crack,none,512,512,3,RGB,JPEG,43137,385d6259d41b0927849c7cf926447c59,True,
crack/crack_00032.jpg,crack_00032.jpg,crack,none,512,512,3,RGB,JPEG,57332,908028a1fd4cf62f395718d0cf420806,True,
crack/crack_00033.jpg,crack_00033.jpg,crack,none,512,512,3,RGB,JPEG,78151,041f0f06b9af56947cce2524622d4c5b,True,
crack/crack_00034.jpg,crack_00034.jpg,crack,none,512,512,3,RGB,JPEG,195852,448dfd63e4cfc91cd6db5ca615ed6f4f,True,
crack/crack_00035.jpg,crack_00035.jpg,crack,none,512,512,3,RGB,JPEG,271289,52b4e89615a8ae50391e410445cacb67,True,
crack/crack_00036.jpg,crack_00036.jpg,crack,none,512,512,3,RGB,JPEG,58906,c0974e4e41c41a15816549f2a26fa82a,True,
crack/crack_00037.jpg,crack_00037.jpg,crack,none,512,512,3,RGB,JPEG,104396,ca6cd2eda4ccbf88fe733a649602f903,True,
crack/crack_00038.jpg,crack_00038.jpg,crack,none,512,512,3,RGB,JPEG,102263,1b2e68fb26f2eabc5b4f2a849da057dd,True,
crack/crack_00039.jpg,crack_00039.jpg,crack,none,512,512,3,RGB,JPEG,290526,6e55a6e5e9eb2f6019e6e2e2563292cd,True,
crack/crack_00040.jpg,crack_00040.jpg,crack,none,512,512,3,RGB,JPEG,64758,cdfe053d82234840c697234390a9713c,True,
crack/crack_00041.jpg,crack_00041.jpg,crack,none,512,512,3,RGB,JPEG,63267,116e6273ee5eaf885ae168bfd5f7923f,True,
crack/crack_00042.jpg,crack_00042.jpg,crack,none,512,512,3,RGB,JPEG,59150,d2fcc90f4534528232235d57946f25e6,True,
crack/crack_00043.jpg,crack_00043.jpg,crack,none,512,512,3,RGB,JPEG,53246,8d93ad1729522cda2fab6ee6a0c677c9,True,
crack/crack_00044.jpg,crack_00044.jpg,crack,none,512,512,3,RGB,JPEG,61433,e1c88a0361df9ec9e6de0941e0fafadb,True,
crack/crack_00045.jpg,crack_00045.jpg,crack,none,512,512,3,RGB,JPEG,59239,3978cbb93570d3e0542e5db49c69f583,True,
crack/crack_00046.jpg,crack_00046.jpg,crack,none,512,512,3,RGB,JPEG,80901,6da7649cdfc5af22c35a26cf68e92ba1,True,
crack/crack_00047.jpg,crack_00047.jpg,crack,none,512,512,3,RGB,JPEG,85551,af4628bf31041befa5e600b549b927ac,True,
crack/crack_00048.jpg,crack_00048.jpg,crack,none,512,512,3,RGB,JPEG,285149,e6f5021f7eb538c0cb4d755535981446,True,
crack/crack_00049.jpg,crack_00049.jpg,crack,none,512,512,3,RGB,JPEG,69654,79f1e2e83c197f562516c04f7f3363e4,True,
crack/crack_00050.jpg,crack_00050.jpg,crack,none,512,512,3,RGB,JPEG,56986,479bd40c32c4f586c72bfb502808d4ec,True,
crack/crack_00051.jpg,crack_00051.jpg,crack,none,512,512,3,RGB,JPEG,61484,3bb5022a3387639566bf3ab0d00d6917,True,
crack/crack_00052.jpg,crack_00052.jpg,crack,none,512,512,3,RGB,JPEG,51463,62febbfe1131cdf4d6063cb761f60a81,True,
crack/crack_00053.jpg,crack_00053.jpg,crack,none,512,512,3,RGB,JPEG,46748,d0cfdeb6e100934a645f6c51f8724e08,True,
crack/crack_00054.jpg,crack_00054.jpg,crack,none,512,512,3,RGB,JPEG,60441,1bb948b17e5fe0e1506dff604259d3a3,True,
crack/crack_00055.jpg,crack_00055.jpg,crack,none,512,512,3,RGB,JPEG,254897,831fb7ff3bba904d308012412783682b,True,
crack/crack_00056.jpg,crack_00056.jpg,crack,none,512,512,3,RGB,JPEG,64516,cb058e3fed9f07450e9132cd125821b7,True,
crack/crack_00057.jpg,crack_00057.jpg,crack,none,512,512,3,RGB,JPEG,50610,60f1bd542bee3b58339ddb6e94ed20b2,True,
crack/crack_00058.jpg,crack_00058.jpg,crack,none,512,512,3,RGB,JPEG,51734,2b09ad4de7f7edb09a082343e89ba471,True,
crack/crack_00059.jpg,crack_00059.jpg,crack,none,512,512,3,RGB,JPEG,61633,5a0bb80685f0d210baef3733043fd6e3,True,
crack/crack_00060.jpg,crack_00060.jpg,crack,none,512,512,3,RGB,JPEG,74794,3c088bd2c73b9f085a0087f116d5bb39,True,
crack/crack_00061.jpg,crack_00061.jpg,crack,none,512,512,3,RGB,JPEG,87848,f604c6d99ea1e32b11a44787559b0a62,True,
crack/crack_00062.jpg,crack_00062.jpg,crack,none,512,512,3,RGB,JPEG,72388,5b1ced2d1a06fc9b356fec814826d9fc,True,
crack/crack_00063.jpg,crack_00063.jpg,crack,none,512,512,3,RGB,JPEG,62394,e925674dd14b4138d9bf3ce80733f28c,True,
crack/crack_00064.jpg,crack_00064.jpg,crack,none,512,512,3,RGB,JPEG,146492,d99dd6154e3025b0e2e8a822d0a548fb,True,
crack/crack_00065.jpg,crack_00065.jpg,crack,none,512,512,3,RGB,JPEG,98643,318f868df006707a09a54cfe1fb1a775,True,
crack/crack_00066.jpg,crack_00066.jpg,crack,none,512,512,3,RGB,JPEG,93527,faeb5b1a97dd176913ac74cbeb787ec3,True,
crack/crack_00067.jpg,crack_00067.jpg,crack,none,512,512,3,RGB,JPEG,55923,60d30b8546742f83c72ea7f0691a1f71,True,
crack/crack_00068.jpg,crack_00068.jpg,crack,none,512,512,3,RGB,JPEG,44340,c4ac86b07d61c1e06906ca7790800a05,True,
crack/crack_00069.jpg,crack_00069.jpg,crack,none,512,512,3,RGB,JPEG,63230,d90b3f491302be9b599dcfe292aabada,True,
crack/crack_00070.jpg,crack_00070.jpg,crack,none,512,512,3,RGB,JPEG,68444,2bb2aefa2d9229329eb46f472a01f578,True,
crack/crack_00071.jpg,crack_00071.jpg,crack,none,512,512,3,RGB,JPEG,63092,a67cb352e5b85faf7973e8c5cb9c3edc,True,
crack/crack_00072.jpg,crack_00072.jpg,crack,none,512,512,3,RGB,JPEG,64445,f7b8222a3c4bfb70e9af91af7ae3b8a3,True,
crack/crack_00073.jpg,crack_00073.jpg,crack,none,512,512,3,RGB,JPEG,61181,12225ab52432aa728bd6280d83c5fc2c,True,
crack/crack_00074.jpg,crack_00074.jpg,crack,none,512,512,3,RGB,JPEG,48689,238acc7ff445eaa5869478de6d585595,True,
crack/crack_00075.jpg,crack_00075.jpg,crack,none,512,512,3,RGB,JPEG,58174,633f35de4eb58e6ad06c4fdbf71ecaa4,True,
crack/crack_00076.jpg,crack_00076.jpg,crack,none,512,512,3,RGB,JPEG,279712,d745888e33d2e9f9464d18125207ecb4,True,
crack/crack_00077.jpg,crack_00077.jpg,crack,none,512,512,3,RGB,JPEG,85729,c63cd18f04d2a27208346318a41ab3e7,True,
